numer,denom,Õ·×ªÏà³ý·¨
97,373,0.00000000114314631280
97,379,0.00000000125761883729
97,383,0.00000000112893593042
97,389,0.00000000078867621993
97,397,0.00000000115104096967
97,401,0.00000000102788432271
97,409,0.00000000148656388609
97,419,0.00000000113525165600
97,421,0.00000000114235684716
97,431,0.00000000112814646481
97,433,0.00000000113130432756
97,439,0.00000000112814646482
97,443,0.00000000125446097456
97,449,0.00000000149603747435
97,457,0.00000000126867135690
97,461,0.00000000102788432270
97,463,0.00000000125603990592
97,467,0.00000000136893349893
97,479,0.00000000101841073451
97,487,0.00000000089762248459
97,491,0.00000000089762248459
97,499,0.00000000102156859724
97,503,0.00000000125525044021
97,509,0.00000000090867500421
97,521,0.00000000137761762151
97,523,0.00000000125446097452
97,541,0.00000000149761640570
101,2,0.00000000069236140630
101,3,0.00000000082420217582
101,5,0.00000000069236140632
101,7,0.00000000082499164154
101,11,0.00000000082814950424
101,13,0.00000000093630630320
101,17,0.00000000081709698466
101,19,0.00000000081946538172
101,23,0.00000000106262081292
101,29,0.00000000083446522972
101,31,0.00000000094262202870
101,37,0.00000000118104066575
101,41,0.00000000093078004342
101,43,0.00000000109972570010
101,47,0.00000000104762096485
101,53,0.00000000116683028337
101,59,0.00000000105314722468
101,61,0.00000000116525135202
101,67,0.00000000093314844045
101,71,0.00000000128682906761
101,73,0.00000000128209227349
101,79,0.00000000116998814618
101,83,0.00000000128919746466
101,89,0.00000000105472615605
101,97,0.00000000082499164152
101,101,0.00000000057315208778
101,103,0.00000000090788553847
101,107,0.00000000101683180309
101,109,0.00000000124025059218
101,113,0.00000000113051486187
101,127,0.00000000125525044020
101,131,0.00000000137682815580
101,137,0.00000000114709364122
101,139,0.00000000127340815099
101,149,0.00000000125603990588
101,151,0.00000000090235927867
101,157,0.00000000113840951869
101,163,0.00000000149840587135
101,167,0.00000000138235441560
101,173,0.00000000113840951873
101,179,0.00000000138630174404
101,181,0.00000000125682937160
101,191,0.00000000113998845010
101,193,0.00000000116998814615
101,197,0.00000000102867378836
101,199,0.00000000113998845008
101,211,0.00000000101762126878
101,223,0.00000000112972539619
101,227,0.00000000089446462185
101,229,0.00000000124893471474
101,233,0.00000000113288325892
101,239,0.00000000137524922440
101,241,0.00000000137209136168
101,251,0.00000000102393699427
101,257,0.00000000115025150396
101,263,0.00000000137919655282
101,269,0.00000000114235684712
101,271,0.00000000125446097447
101,277,0.00000000136893349895
101,281,0.00000000137919655285
101,283,0.00000000101683180310
101,293,0.00000000102630539132
101,307,0.00000000090314874437
101,311,0.00000000126314509706
101,313,0.00000000091656966106
101,317,0.00000000114235684711
101,331,0.00000000138867014108
101,337,0.00000000102235806290
101,347,0.00000000136735456755
101,349,0.00000000102314752856
101,353,0.00000000090393821004
101,359,0.00000000113525165597
101,367,0.00000000149761640572
101,373,0.00000000127735547939
101,379,0.00000000104130523934
101,383,0.00000000127893441074
101,389,0.00000000139656479791
101,397,0.00000000116051455792
101,401,0.00000000115814616089
101,409,0.00000000092288538652
101,419,0.00000000129867105287
101,421,0.00000000103972630798
101,431,0.00000000128367120486
101,433,0.00000000104683149914
101,439,0.00000000128603960195
101,443,0.00000000138630174400
101,449,0.00000000104209470504
101,457,0.00000000137603869009
101,461,0.00000000148656388610
101,463,0.00000000125603990586
101,467,0.00000000136893349893
101,479,0.00000000137840708716
101,487,0.00000000149761640569
101,491,0.00000000126156616569
101,499,0.00000000115025150399
101,503,0.00000000103498951386
101,509,0.00000000090946446987
101,521,0.00000000102867378836
101,523,0.00000000138156494990
101,541,0.00000000115025150401
103,2,0.00000000070025606318
103,3,0.00000000069709820043
103,5,0.00000000094341149437
103,7,0.00000000095209561692
103,11,0.00000000094341149437
103,13,0.00000000082972843565
103,17,0.00000000069788766611
103,19,0.00000000106893653840
103,23,0.00000000083288629835
103,29,0.00000000106735760701
103,31,0.00000000083762309251
103,37,0.00000000131288143526
103,41,0.00000000094972721985
103,43,0.00000000113209379325
103,47,0.00000000095762187669
103,53,0.00000000106814707269
103,59,0.00000000108788371486
103,61,0.00000000124577685195
103,67,0.00000000109498890601
103,71,0.00000000119051425397
103,73,0.00000000111235715109
103,79,0.00000000111314661678
103,83,0.00000000106735760703
103,89,0.00000000106735760701
103,97,0.00000000083051790129
103,101,0.00000000082972843563
103,103,0.00000000057078369074
103,107,0.00000000101604233742
103,109,0.00000000089051729341
103,113,0.00000000100498981784
103,127,0.00000000111551501383
103,131,0.00000000112104127360
103,137,0.00000000089683301889
103,139,0.00000000112340967065
103,149,0.00000000112972539618
103,151,0.00000000112972539618
103,157,0.00000000124814524902
103,163,0.00000000136735456758
103,167,0.00000000158603656250
103,173,0.00000000112814646482
103,179,0.00000000137288082737
103,181,0.00000000114551470989
103,191,0.00000000124814524905
103,193,0.00000000115498829815
103,197,0.00000000114235684714
103,199,0.00000000124814524906
103,211,0.00000000112893593048
103,223,0.00000000089920141597
103,227,0.00000000112262020499
103,229,0.00000000100893714623
103,233,0.00000000124025059219
103,239,0.00000000100814768060
103,241,0.00000000112104127362
103,251,0.00000000114314631283
103,257,0.00000000092051698949
103,263,0.00000000127814494506
103,269,0.00000000150630052823
103,271,0.00000000141314357733
103,277,0.00000000136103884206
103,281,0.00000000125288204312
103,283,0.00000000112814646475
103,293,0.00000000125367150881
103,307,0.00000000101920020016
103,311,0.00000000090314874438
103,313,0.00000000102314752858
103,317,0.00000000103577897955
103,331,0.00000000114946203831
103,337,0.00000000114314631279
103,347,0.00000000125525044017
103,349,0.00000000138077548422
103,353,0.00000000114235684716
103,359,0.00000000114314631279
103,367,0.00000000127025028824
103,373,0.00000000161524679287
103,379,0.00000000114235684715
103,383,0.00000000137840708718
103,389,0.00000000114946203834
103,397,0.00000000127735547940
103,401,0.00000000127893441075
103,409,0.00000000104051577366
103,419,0.00000000113525165596
103,421,0.00000000103577897957
103,431,0.00000000127103975387
103,433,0.00000000114867257261
103,439,0.00000000126709242549
103,443,0.00000000103498951390
103,449,0.00000000150393213120
103,457,0.00000000113525165600
103,461,0.00000000113604112166
103,463,0.00000000090393821005
103,467,0.00000000125209257747
103,479,0.00000000127182921962
103,487,0.00000000126709242548
103,491,0.00000000125603990591
103,499,0.00000000124577685198
103,503,0.00000000135867044503
103,509,0.00000000101604233742
103,521,0.00000000090235927871
103,523,0.00000000101604233739
103,541,0.00000000101841073446
107,2,0.00000000068446674945
107,3,0.00000000082578110721
107,5,0.00000000082341271019
107,7,0.00000000081946538170
107,11,0.00000000104841043058
107,13,0.00000000085814920033
107,17,0.00000000093946416595
107,19,0.00000000116604081772
107,23,0.00000000106419974427
107,29,0.00000000105630508740
107,31,0.00000000104762096487
107,37,0.00000000093393790614
107,41,0.00000000129551319014
107,43,0.00000000087235958267
107,47,0.00000000131524983233
107,53,0.00000000069709820045
107,59,0.00000000118025120008
107,61,0.00000000094577989141
107,67,0.00000000105472615603
107,71,0.00000000094025363161
107,73,0.00000000105393669038
107,79,0.00000000128130280781
107,83,0.00000000105472615604
107,89,0.00000000094025363163
107,97,0.00000000105393669035
107,101,0.00000000093946416594
107,103,0.00000000092683271495
107,107,0.00000000056920475936
107,109,0.00000000090709607281
107,113,0.00000000103025271974
107,127,0.00000000114393577855
107,131,0.00000000115419883241
107,137,0.00000000127103975391
107,139,0.00000000115577776379
107,149,0.00000000139024907244
107,151,0.00000000114630417557
107,157,0.00000000102867378840
107,163,0.00000000115577776383
107,167,0.00000000164761488596
107,173,0.00000000163024664091
107,179,0.00000000114393577851
107,181,0.00000000114946203832
107,191,0.00000000139893319502
107,193,0.00000000117551440592
107,197,0.00000000124735578338
107,199,0.00000000113446219030
107,211,0.00000000112972539621
107,223,0.00000000102472645998
107,227,0.00000000102156859719
107,229,0.00000000102314752860
107,233,0.00000000136182830776
107,239,0.00000000124025059218
107,241,0.00000000100893714627
107,251,0.00000000112656753346
107,257,0.00000000102393699432
107,263,0.00000000113762005300
107,269,0.00000000113604112166
107,271,0.00000000113525165596
107,277,0.00000000125288204318
107,281,0.00000000126472402841
107,283,0.00000000135867044501
107,293,0.00000000147630083220
107,307,0.00000000136814403328
107,311,0.00000000126156616569
107,313,0.00000000127419761665
107,317,0.00000000116130402361
107,331,0.00000000116209348929
107,337,0.00000000115972509223
107,347,0.00000000113604112161
107,349,0.00000000136893349894
107,353,0.00000000114314631281
107,359,0.00000000127103975393
107,367,0.00000000103498951386
107,373,0.00000000103972630800
107,379,0.00000000129630265586
107,383,0.00000000152919503314
107,389,0.00000000141156464600
107,397,0.00000000139814372931
107,401,0.00000000115656722946
107,409,0.00000000151419518509
107,419,0.00000000115340936675
107,421,0.00000000113604112167
107,431,0.00000000102788432270
107,433,0.00000000102867378836
107,439,0.00000000125209257745
107,443,0.00000000101998966584
107,449,0.00000000102393699435
107,457,0.00000000126630295982
107,461,0.00000000102788432274
107,463,0.00000000103735791096
107,467,0.00000000127814494506
107,479,0.00000000103972630800
107,487,0.00000000138867014107
107,491,0.00000000126946082254
107,499,0.00000000115104096965
107,503,0.00000000128130280780
107,509,0.00000000127656601372
107,521,0.00000000140998571460
107,523,0.00000000115814616083
107,541,0.00000000104762096483
109,2,0.00000000070183499455
109,3,0.00000000070183499456
109,5,0.00000000083999148956
109,7,0.00000000095525347965
109,11,0.00000000083762309247
109,13,0.00000000106972600406
109,17,0.00000000095130615124
109,19,0.00000000104919989624
109,23,0.00000000104051577369
109,29,0.00000000092051698949
109,31,0.00000000091735912673
109,37,0.00000000092130645519
109,41,0.00000000103420004820
109,43,0.00000000119998784219
109,47,0.00000000092762218064
109,53,0.00000000093235897475
109,59,0.00000000116130402357
109,61,0.00000000117235654322
109,67,0.00000000118261959715
109,71,0.00000000128051334213
109,73,0.00000000081630751896
109,79,0.00000000139972266066
109,83,0.00000000092604324929
109,89,0.00000000104683149917
109,97,0.00000000081157072484
109,101,0.00000000116130402360
109,103,0.00000000081946538172
109,107,0.00000000081867591602
109,109,0.00000000056683636231
109,113,0.00000000090156981298
109,127,0.00000000090078034730
109,131,0.00000000101525287172
109,137,0.00000000113209379328
109,139,0.00000000149287961158
109,149,0.00000000148972174883
109,151,0.00000000126393456275
109,157,0.00000000126235563137
109,163,0.00000000091341179827
109,167,0.00000000125603990587
109,173,0.00000000149840587139
109,179,0.00000000138945960673
109,181,0.00000000126393456273
109,191,0.00000000101525287177
109,193,0.00000000138314388126
109,197,0.00000000112893593047
109,199,0.00000000137209136168
109,211,0.00000000123946112650
109,223,0.00000000100972661193
109,227,0.00000000089841195026
109,229,0.00000000100972661192
109,233,0.00000000113840951873
109,239,0.00000000106577867565
109,241,0.00000000127182921959
109,251,0.00000000113683058736
109,257,0.00000000126235563137
109,263,0.00000000138077548424
109,269,0.00000000114946203833
109,271,0.00000000114393577849
109,277,0.00000000137524922444
109,281,0.00000000147866922925
109,283,0.00000000127498708234
109,293,0.00000000125525044019
109,307,0.00000000126472402843
109,311,0.00000000125367150884
109,313,0.00000000136893349894
109,317,0.00000000119840891083
109,331,0.00000000096156920514
109,337,0.00000000104604203349
109,347,0.00000000114788310694
109,349,0.00000000104130523931
109,353,0.00000000103498951388
109,359,0.00000000114946203832
109,367,0.00000000150630052824
109,373,0.00000000147156403809
109,379,0.00000000115893562655
109,383,0.00000000127025028821
109,389,0.00000000126314509703
109,397,0.00000000147472190083
109,401,0.00000000135156525386
109,409,0.00000000103656844526
109,419,0.00000000126314509703
109,421,0.00000000126393456275
109,431,0.00000000114314631278
109,433,0.00000000102788432269
109,439,0.00000000089920141593
109,443,0.00000000113683058737
109,449,0.00000000125367150881
109,457,0.00000000102472645999
109,461,0.00000000127340815101
109,463,0.00000000091341179827
109,467,0.00000000115814616087
109,479,0.00000000138788067539
109,487,0.00000000115104096970
109,491,0.00000000102472645997
109,499,0.00000000154814220959
109,503,0.00000000139103853810
109,509,0.00000000104130523934
109,521,0.00000000140603838617
109,523,0.00000000116367242067
109,541,0.00000000104525256779
113,2,0.00000000069630873477
113,3,0.00000000082893896993
113,5,0.00000000098762157276
113,7,0.00000000068762461219
113,11,0.00000000092920111203
113,13,0.00000000093788523457
113,17,0.00000000105472615604
113,19,0.00000000082420217580
113,23,0.00000000094577989146
113,29,0.00000000106972600406
113,31,0.00000000119288265106
113,37,0.00000000086762278852
113,41,0.00000000099551622963
113,43,0.00000000128051334211
113,47,0.00000000101683180314
113,53,0.00000000113209379323
113,59,0.00000000113525165599
113,61,0.00000000126630295978
113,67,0.00000000111077821972
113,71,0.00000000118183013146
113,73,0.00000000128919746470
113,79,0.00000000094735882279
113,83,0.00000000118025120002
113,89,0.00000000121498769024
113,97,0.00000000087867530815
113,101,0.00000000115025150401
113,103,0.00000000093946416593
113,107,0.00000000100577928354
113,109,0.00000000088262263654
113,113,0.00000000061183590636
113,127,0.00000000098998996982
113,131,0.00000000144630113612
113,137,0.00000000128209227350
113,139,0.00000000122525074415
113,149,0.00000000113919898438
113,151,0.00000000109262050896
113,157,0.00000000135077578816
113,163,0.00000000133340754307
113,167,0.00000000122919807259
113,173,0.00000000146209044984
113,179,0.00000000135393365090
113,181,0.00000000126867135685
113,191,0.00000000147551136650
113,193,0.00000000148261655768
113,197,0.00000000146603777829
113,199,0.00000000133103914602
113,211,0.00000000134446006267
113,223,0.00000000120314570494
113,227,0.00000000086841225423
113,229,0.00000000108393638640
113,233,0.00000000097341119040
113,239,0.00000000114551470988
113,241,0.00000000121104036179
113,251,0.00000000113919898439
113,257,0.00000000147787976356
113,263,0.00000000102630539136
113,269,0.00000000139419640088
113,271,0.00000000116525135208
113,277,0.00000000140603838616
113,281,0.00000000104130523935
113,283,0.00000000108867318051
113,293,0.00000000127025028824
113,307,0.00000000140288052345
113,311,0.00000000104209470503
113,313,0.00000000135630204794
113,317,0.00000000115025150400
113,331,0.00000000111077821967
113,337,0.00000000109893623440
113,347,0.00000000092841164638
113,349,0.00000000105551562176
113,353,0.00000000093788523456
113,359,0.00000000130024998427
113,367,0.00000000100183195508
113,373,0.00000000106025241583
113,379,0.00000000141314357732
113,383,0.00000000128682906759
113,389,0.00000000128761853331
113,397,0.00000000116446188634
113,401,0.00000000153708968995
113,409,0.00000000152603717039
113,419,0.00000000140209105773
113,421,0.00000000162866770955
113,431,0.00000000162235198404
113,433,0.00000000123788219511
113,439,0.00000000129709212157
113,443,0.00000000128919746469
113,449,0.00000000115735669520
113,457,0.00000000115814616089
113,461,0.00000000116367242065
113,463,0.00000000117235654318
113,467,0.00000000116446188636
113,479,0.00000000115025150400
113,487,0.00000000127025028822
113,491,0.00000000127261868526
113,499,0.00000000115656722946
113,503,0.00000000138945960679
113,509,0.00000000109735730308
113,521,0.00000000154893167530
113,523,0.00000000155998419486
113,541,0.00000000147472190085
127,2,0.00000000072867682786
127,3,0.00000000069709820043
127,5,0.00000000082578110719
127,7,0.00000000072946629355
127,11,0.00000000094025363163
127,13,0.00000000093867470028
127,17,0.00000000082657057287
127,19,0.00000000094025363163
127,23,0.00000000094104309731
127,29,0.00000000117946173436
127,31,0.00000000083209683267
127,37,0.00000000095051668555
127,41,0.00000000083762309243
127,43,0.00000000099551622964
127,47,0.00000000118656692550
127,53,0.00000000106972600407
127,59,0.00000000106814707268
127,61,0.00000000082814950429
127,67,0.00000000118025120004
127,71,0.00000000130261838132
127,73,0.00000000118025120002
127,79,0.00000000140919624891
127,83,0.00000000118577745986
127,89,0.00000000106893653838
127,97,0.00000000106183134719
127,101,0.00000000125682937156
127,103,0.00000000110998875403
127,107,0.00000000112577806774
127,109,0.00000000087946477379
127,113,0.00000000088814889634
127,127,0.00000000060236231815
127,131,0.00000000110288356290
127,137,0.00000000121025089612
127,139,0.00000000127419761665
127,149,0.00000000126235563138
127,151,0.00000000114788310693
127,157,0.00000000114551470991
127,163,0.00000000127261868529
127,167,0.00000000127182921959
127,173,0.00000000126472402844
127,179,0.00000000127103975390
127,181,0.00000000127261868530
127,191,0.00000000103498951389
127,193,0.00000000116446188635
127,197,0.00000000148972174880
127,199,0.00000000124893471474
127,211,0.00000000126551349413
127,223,0.00000000122761914122
127,227,0.00000000156235259194
127,229,0.00000000119998784220
127,233,0.00000000101604233740
127,239,0.00000000113051486184
127,241,0.00000000125761883727
127,251,0.00000000102393699428
127,257,0.00000000091499072964
127,263,0.00000000090788553853
127,269,0.00000000102393699431
127,271,0.00000000103498951387
127,277,0.00000000114946203832
127,281,0.00000000140682785187
127,283,0.00000000137209136168
127,293,0.00000000114314631279
127,307,0.00000000124498738629
127,311,0.00000000137761762148
127,313,0.00000000136340723913
127,317,0.00000000095762187666
127,331,0.00000000150551106255
127,337,0.00000000137603869011
127,347,0.00000000149445854294
127,349,0.00000000112814646482
127,353,0.00000000135945991072
127,359,0.00000000136340723916
127,367,0.00000000102077913154
127,373,0.00000000114393577853
127,379,0.00000000102630539132
127,383,0.00000000090314874436
127,389,0.00000000108551531778
127,397,0.00000000101762126878
127,401,0.00000000112893593048
127,409,0.00000000129077639605
127,419,0.00000000121419822452
127,421,0.00000000135077578819
127,431,0.00000000139656479793
127,433,0.00000000128051334211
127,439,0.00000000127025028827
127,443,0.00000000123630326375
127,449,0.00000000147314296948
127,457,0.00000000122840860685
127,461,0.00000000159077335661
127,463,0.00000000168550923891
127,467,0.00000000121735608727
127,479,0.00000000159393121936
127,487,0.00000000110209409716
127,491,0.00000000120156677361
127,499,0.00000000102946325406
127,503,0.00000000113840951874
127,509,0.00000000083841255815
127,521,0.00000000115340936675
127,523,0.00000000109262050891
127,541,0.00000000146998510672
131,2,0.00000000073341362197
131,3,0.00000000087630691107
131,5,0.00000000073420308766
131,7,0.00000000094341149437
131,11,0.00000000087788584244
131,13,0.00000000074367667587
131,17,0.00000000112972539617
131,19,0.00000000098604264139
131,23,0.00000000111472554815
131,29,0.00000000100814768061
131,31,0.00000000100656874924
131,37,0.00000000125603990584
131,41,0.00000000088183317086
131,43,0.00000000096867439629
131,47,0.00000000131840769501
131,53,0.00000000108156798936
131,59,0.00000000120709303337
131,61,0.00000000120472463631
131,67,0.00000000100104248942
131,71,0.00000000113209379326
131,73,0.00000000126709242549
131,79,0.00000000125367150883
131,83,0.00000000140603838614
131,89,0.00000000115577776382
131,97,0.00000000132709181762
131,101,0.00000000146761670966
131,103,0.00000000115104096971
131,107,0.00000000106262081289
131,109,0.00000000100262142080
131,113,0.00000000124814524900
131,127,0.00000000100577928355
131,131,0.00000000061815163188
131,137,0.00000000103656844523
131,139,0.00000000115656722942
131,149,0.00000000127103975394
131,151,0.00000000127972387646
131,157,0.00000000090551714144
131,163,0.00000000114393577851
131,167,0.00000000138472281265
131,173,0.00000000120551410198
131,179,0.00000000152445823900
131,181,0.00000000177392939567
131,191,0.00000000123077700396
131,193,0.00000000124340845491
131,197,0.00000000112972539618
131,199,0.00000000148814281745
131,211,0.00000000139103853812
131,223,0.00000000162866770954
131,227,0.00000000141945930282
131,229,0.00000000115735669520
131,233,0.00000000127182921961
131,239,0.00000000138235441559
131,241,0.00000000115261990107
131,251,0.00000000116130402356
131,257,0.00000000104762096483
131,263,0.00000000080920232780
131,269,0.00000000116367242070
131,271,0.00000000122919807254
131,277,0.00000000128682906762
131,281,0.00000000114156738145
131,283,0.00000000102867378842
131,293,0.00000000114709364124
131,307,0.00000000120393517065
131,311,0.00000000122209288140
131,313,0.00000000133182861170
131,317,0.00000000174314023395
131,331,0.00000000125998723434
131,337,0.00000000126156616569
131,347,0.00000000149682694001
131,349,0.00000000114235684715
131,353,0.00000000150787945964
131,359,0.00000000138630174404
131,367,0.00000000103262111681
131,373,0.00000000140288052344
131,379,0.00000000131446036661
131,383,0.00000000104130523933
131,389,0.00000000115656722949
131,397,0.00000000109893623443
131,401,0.00000000116051455792
131,409,0.00000000102946325406
131,419,0.00000000090314874436
131,421,0.00000000115814616083
131,431,0.00000000115814616086
131,433,0.00000000139735426360
131,439,0.00000000137682815577
131,443,0.00000000161682572420
131,449,0.00000000114314631284
131,457,0.00000000102709485701
131,461,0.00000000137682815582
131,463,0.00000000139419640090
131,467,0.00000000148735335179
131,479,0.00000000137367029309
131,487,0.00000000158129976839
131,491,0.00000000116367242063
131,499,0.00000000116367242065
131,503,0.00000000115814616085
131,509,0.00000000138630174398
131,521,0.00000000115104096966
131,523,0.00000000091420126396
131,541,0.00000000126867135691
137,2,0.00000000070183499453
137,3,0.00000000082183377876
137,5,0.00000000082972843562
137,7,0.00000000094420096004
137,11,0.00000000082893896989
137,13,0.00000000094420096004
137,17,0.00000000069788766611
137,19,0.00000000094341149435
137,23,0.00000000081946538174
137,29,0.00000000128209227350
137,31,0.00000000117314600885
137,37,0.00000000117314600894
137,41,0.00000000101998966588
137,43,0.00000000117235654320
137,47,0.00000000114077791579
137,53,0.00000000127498708235
137,59,0.00000000102393699432
137,61,0.00000000088656996500
137,67,0.00000000088420156793
137,71,0.00000000100577928355
137,73,0.00000000098604264140
137,79,0.00000000117314600888
137,83,0.00000000121025089610
137,89,0.00000000115893562653
137,97,0.00000000115814616082
137,101,0.00000000104446310212
137,103,0.00000000081788645038
137,107,0.00000000116761974909
137,109,0.00000000106341027862
137,113,0.00000000124577685196
137,127,0.00000000105788401878
137,131,0.00000000094104309731
137,137,0.00000000057236262210
137,139,0.00000000090946446983
137,149,0.00000000114867257260
137,151,0.00000000126867135687
137,157,0.00000000125525044019
137,163,0.00000000125603990590
137,167,0.00000000126314509704
137,173,0.00000000115340936676
137,179,0.00000000135630204798
137,181,0.00000000115183043541
137,191,0.00000000125525044020
137,193,0.00000000115735669516
137,197,0.00000000128840799901
137,199,0.00000000126551349414
137,211,0.00000000149998480275
137,223,0.00000000138393334695
137,227,0.00000000138788067537
137,229,0.00000000121498769022
137,233,0.00000000126314509705
137,239,0.00000000138551227833
137,241,0.00000000138235441556
137,251,0.00000000114551470991
137,257,0.00000000103262111682
137,263,0.00000000116209348932
137,269,0.00000000114551470987
137,271,0.00000000114788310696
137,277,0.00000000102709485706
137,281,0.00000000114393577852
137,283,0.00000000103104218550
137,293,0.00000000113051486189
137,307,0.00000000124498738629
137,311,0.00000000137288082737
137,313,0.00000000114235684714
137,317,0.00000000126314509704
137,331,0.00000000115183043541
137,337,0.00000000139735426360
137,347,0.00000000116288295496
137,349,0.00000000140130159203
137,353,0.00000000137682815576
137,359,0.00000000161445732717
137,367,0.00000000125998723430
137,373,0.00000000149840587138
137,379,0.00000000140130159206
137,383,0.00000000127182921961
137,389,0.00000000126867135685
137,397,0.00000000137682815579
137,401,0.00000000126156616568
137,409,0.00000000103262111685
137,419,0.00000000091578019533
137,421,0.00000000115340936672
137,431,0.00000000127025028821
137,433,0.00000000115340936677
137,439,0.00000000115735669515
137,443,0.00000000127419761664
137,449,0.00000000138077548423
137,457,0.00000000103025271977
137,461,0.00000000137761762148
137,463,0.00000000150708999393
137,467,0.00000000122209288143
137,479,0.00000000091656966100
137,487,0.00000000115183043543
137,491,0.00000000133735487153
137,499,0.00000000139340693520
137,503,0.00000000114235684715
137,509,0.00000000127025028824
137,521,0.00000000115183043535
137,523,0.00000000115735669518
137,541,0.00000000127893441078
139,2,0.00000000070262446024
139,3,0.00000000069788766613
139,5,0.00000000082814950426
139,7,0.00000000082814950428
139,11,0.00000000105630508743
139,13,0.00000000094420096006
139,17,0.00000000094499042576
139,19,0.00000000083051790133
139,23,0.00000000072630843079
139,29,0.00000000112340967069
139,31,0.00000000087551744541
139,37,0.00000000102630539135
139,41,0.00000000128761853329
139,43,0.00000000106104188152
139,47,0.00000000093788523455
139,53,0.00000000128840799899
139,59,0.00000000104683149916
139,61,0.00000000117472494022
139,67,0.00000000094420096004
139,71,0.00000000105788401878
139,73,0.00000000105393669036
139,79,0.00000000105393669035
139,83,0.00000000105393669036
139,89,0.00000000128209227353
139,97,0.00000000105472615605
139,101,0.00000000115972509219
139,103,0.00000000104762096486
139,107,0.00000000104998936192
139,109,0.00000000146919564102
139,113,0.00000000106656814133
139,127,0.00000000118025120002
139,131,0.00000000105630508742
139,137,0.00000000081551805328
139,139,0.00000000057630995052
139,149,0.00000000101683180313
139,151,0.00000000125525044022
139,157,0.00000000136498617049
139,163,0.00000000126393456274
139,167,0.00000000102156859725
139,173,0.00000000102235806292
139,179,0.00000000112972539618
139,181,0.00000000112735699912
139,191,0.00000000111630447950
139,193,0.00000000137209136165
139,197,0.00000000123314540102
139,199,0.00000000112025180791
139,211,0.00000000124735578335
139,223,0.00000000148103762630
139,227,0.00000000160656267035
139,229,0.00000000124972418043
139,233,0.00000000113998845009
139,239,0.00000000148103762628
139,241,0.00000000125446097454
139,251,0.00000000125840830294
139,257,0.00000000161445732721
139,263,0.00000000125525044019
139,269,0.00000000114077791578
139,271,0.00000000114235684713
139,277,0.00000000090946446985
139,281,0.00000000090709607284
139,283,0.00000000102156859724
139,293,0.00000000114946203833
139,307,0.00000000126867135684
139,311,0.00000000126867135683
139,313,0.00000000103341058253
139,317,0.00000000137051243031
139,331,0.00000000149524800863
139,337,0.00000000127025028819
139,347,0.00000000091420126399
139,349,0.00000000129156586175
139,353,0.00000000140998571460
139,359,0.00000000140840678322
139,367,0.00000000150708999393
139,373,0.00000000125288204315
139,379,0.00000000136972296460
139,383,0.00000000114314631279
139,389,0.00000000114314631284
139,397,0.00000000114551470988
139,401,0.00000000126235563136
139,409,0.00000000126156616566
139,419,0.00000000090867500417
139,421,0.00000000101920020018
139,431,0.00000000101446340608
139,433,0.00000000113130432753
139,439,0.00000000102314752859
139,443,0.00000000114314631282
139,449,0.00000000113604112169
139,457,0.00000000114235684715
139,461,0.00000000112893593052
139,463,0.00000000090551714141
139,467,0.00000000137130189600
139,479,0.00000000113525165600
139,487,0.00000000103420004818
139,491,0.00000000129235532742
139,499,0.00000000149603747434
139,503,0.00000000159393121935
139,509,0.00000000125998723432
139,521,0.00000000113525165598
139,523,0.00000000137682815577
139,541,0.00000000126156616568
149,2,0.00000000069157194065
149,3,0.00000000082183377875
149,5,0.00000000082104431307
149,7,0.00000000082341271014
149,11,0.00000000093156950910
149,13,0.00000000082104431307
149,17,0.00000000093788523459
149,19,0.00000000093867470027
149,23,0.00000000082578110723
149,29,0.00000000081157072489
149,31,0.00000000092683271497
149,37,0.00000000068288781808
149,41,0.00000000127340815095
149,43,0.00000000109025211189
149,47,0.00000000093314844044
149,53,0.00000000106814707269
149,59,0.00000000106183134719
149,61,0.00000000106577867566
149,67,0.00000000094972721984
149,71,0.00000000083604416110
149,73,0.00000000083367576408
149,79,0.00000000119288265105
149,83,0.00000000116761974907
149,89,0.00000000104762096486
149,97,0.00000000117235654318
149,101,0.00000000117867226867
149,103,0.00000000106656814132
149,107,0.00000000129630265584
149,109,0.00000000138945960673
149,113,0.00000000092762218066
149,127,0.00000000115893562654
149,131,0.00000000117235654318
149,137,0.00000000104130523938
149,139,0.00000000092999057772
149,149,0.00000000056841529367
149,151,0.00000000089446462185
149,157,0.00000000123946112649
149,163,0.00000000124735578331
149,167,0.00000000123946112651
149,173,0.00000000112262020504
149,179,0.00000000102788432271
149,181,0.00000000125603990588
149,191,0.00000000136261777343
149,193,0.00000000137603869009
149,197,0.00000000124025059217
149,199,0.00000000101604233745
149,211,0.00000000113051486183
149,223,0.00000000090078034731
149,227,0.00000000114788310695
149,229,0.00000000135472311659
149,233,0.00000000147945869495
149,239,0.00000000136419670483
149,241,0.00000000160577320463
149,251,0.00000000125051364608
149,257,0.00000000159314175368
149,263,0.00000000126314509704
149,269,0.00000000113604112169
149,271,0.00000000124656631762
149,277,0.00000000113840951869
149,281,0.00000000125367150881
149,283,0.00000000113604112165
149,293,0.00000000113525165601
149,307,0.00000000113288325892
149,311,0.00000000101998966584
149,313,0.00000000102156859727
149,317,0.00000000113525165595
149,331,0.00000000113288325886
149,337,0.00000000136419670484
149,347,0.00000000102077913152
149,349,0.00000000124656631765
149,353,0.00000000135945991069
